RIS-TrapCode,Common Name,CalDate,Code-RISgeneric,binomial,County,TrapName,CalDate,CountType,DailyCount,DaysForCount,Count
45,Winter Moth,1998,828,Operophtera brumata,Yorkshire,Malham Tarn,1998-08-11,Total,4,1,4.0
45,Winter Moth,1998,828,Operophtera brumata,Yorkshire,Malham Tarn,1998-11-15,Total,2,1,2.0
45,Winter Moth,1998,828,Operophtera brumata,Yorkshire,Malham Tarn,1998-11-20,Total,6,1,6.0
45,Winter Moth,1998,828,Operophtera brumata,Yorkshire,Malham Tarn,1998-11-21,Total,1,1,1.0
45,Winter Moth,1998,828,Operophtera brumata,Yorkshire,Malham Tarn,1998-12-13,Total,7,1,7.0
45,Winter Moth,1999,828,Operophtera brumata,Yorkshire,Malham Tarn,1999-10-29,Total,1,1,1.0
45,Winter Moth,1999,828,Operophtera brumata,Yorkshire,Malham Tarn,1999-11-14,Total,1,1,1.0
45,Winter Moth,1999,828,Operophtera brumata,Yorkshire,Malham Tarn,1999-11-15,Total,2,1,2.0
45,Winter Moth,2000,828,Operophtera brumata,Yorkshire,Malham Tarn,2000-04-11,Total,1,1,1.0
45,Winter Moth,2002,828,Operophtera brumata,Yorkshire,Malham Tarn,2002-10-31,Total,2,8,0.25
45,Winter Moth,2002,828,Operophtera brumata,Yorkshire,Malham Tarn,2002-10-11,Total,1,6,0.166666667
45,Winter Moth,2002,828,Operophtera brumata,Yorkshire,Malham Tarn,2002-11-18,Total,2,8,0.25
45,Winter Moth,2002,828,Operophtera brumata,Yorkshire,Malham Tarn,2002-12-17,Total,2,29,0.068965517
45,Winter Moth,2003,828,Operophtera brumata,Yorkshire,Malham Tarn,2003-09-11,Total,3,1,3.0
45,Winter Moth,2003,828,Operophtera brumata,Yorkshire,Malham Tarn,2003-12-11,Total,3,3,1.0
45,Winter Moth,2005,828,Operophtera brumata,Yorkshire,Malham Tarn,2005-10-24,Total,1,1,1.0
45,Winter Moth,2006,828,Operophtera brumata,Yorkshire,Malham Tarn,2006-11-14,Total,1,1,1.0
45,Winter Moth,2006,828,Operophtera brumata,Yorkshire,Malham Tarn,2006-11-24,Total,5,1,5.0
45,Winter Moth,2006,828,Operophtera brumata,Yorkshire,Malham Tarn,2006-11-26,Total,2,1,2.0
45,Winter Moth,2009,828,Operophtera brumata,Yorkshire,Malham Tarn,2009-10-11,Total,1,1,1.0
45,Winter Moth,2009,828,Operophtera brumata,Yorkshire,Malham Tarn,2009-11-13,Total,1,1,1.0
45,Winter Moth,2009,828,Operophtera brumata,Yorkshire,Malham Tarn,2009-11-15,Total,1,1,1.0
45,Winter Moth,2010,828,Operophtera brumata,Yorkshire,Malham Tarn,2010-05-11,Total,1,3,0.333333333
45,Winter Moth,2010,828,Operophtera brumata,Yorkshire,Malham Tarn,2010-11-18,Total,1,1,1.0
45,Winter Moth,2010,828,Operophtera brumata,Yorkshire,Malham Tarn,2010-12-13,Total,1,1,1.0
45,Winter Moth,2010,828,Operophtera brumata,Yorkshire,Malham Tarn,2010-12-14,Total,1,1,1.0
45,Winter Moth,2010,828,Operophtera brumata,Yorkshire,Malham Tarn,2010-12-30,Total,2,1,2.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-03-11,Total,5,1,5.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-04-11,Total,5,1,5.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-11,Total,1,1,1.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-14,Total,1,1,1.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-16,Total,2,1,2.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-18,Total,2,1,2.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-19,Total,5,1,5.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-20,Total,3,1,3.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-21,Total,7,1,7.0
45,Winter Moth,2011,828,Operophtera brumata,Yorkshire,Malham Tarn,2011-11-22,Total,1,1,1.0
45,Winter Moth,2012,828,Operophtera brumata,Yorkshire,Malham Tarn,2012-12-11,Total,1,1,1.0
45,Winter Moth,2012,828,Operophtera brumata,Yorkshire,Malham Tarn,2012-11-16,Total,7,3,2.333333333
45,Winter Moth,2012,828,Operophtera brumata,Yorkshire,Malham Tarn,2012-11-20,Total,3,1,3.0
45,Winter Moth,2013,828,Operophtera brumata,Yorkshire,Malham Tarn,2013-11-23,Total,1,1,1.0
45,Winter Moth,2013,828,Operophtera brumata,Yorkshire,Malham Tarn,2013-01-12,Total,1,1,1.0
45,Winter Moth,2013,828,Operophtera brumata,Yorkshire,Malham Tarn,2013-12-12,Total,1,1,1.0
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-09-11,Total,2,3,0.666666667
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-10-11,Total,3,1,3.0
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-12-11,Total,1,1,1.0
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-11-17,Total,2,3,0.666666667
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-11-24,Total,4,4,1.0
45,Winter Moth,2014,828,Operophtera brumata,Yorkshire,Malham Tarn,2014-11-26,Total,4,1,4.0
45,Winter Moth,2015,828,Operophtera brumata,Yorkshire,Malham Tarn,2015-02-11,Total,1,1,1.0
45,Winter Moth,2016,828,Operophtera brumata,Yorkshire,Malham Tarn,2016-10-30,Total,1,1,1.0
45,Winter Moth,2016,828,Operophtera brumata,Yorkshire,Malham Tarn,2016-08-12,Total,1,1,1.0
45,Winter Moth,2017,828,Operophtera brumata,Yorkshire,Malham Tarn,2017-11-20,Total,3,5,0.6
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-10-21,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-04-11,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-05-11,Total,2,1,2.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-06-11,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-08-11,Total,8,1,8.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-11,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-14,Total,12,1,12.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-15,Total,6,1,6.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-18,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-27,Total,3,1,3.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-11-28,Total,2,1,2.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-02-12,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-05-12,Total,3,1,3.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-06-12,Total,1,1,1.0
45,Winter Moth,2018,828,Operophtera brumata,Yorkshire,Malham Tarn,2018-10-12,Total,2,1,2.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-11-09,Total,2,1,2.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-09-19,Total,1,1,1.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-09-20,Total,7,1,7.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-09-23,Total,1,1,1.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-09-26,Total,1,1,1.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-06-10,Total,1,1,1.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-09-10,Total,1,1,1.0
45,Autumnal Moth,1966,824,Epirrita autumnata,Yorkshire,Malham Tarn,1966-10-10,Total,2,1,2.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-12-09,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-13,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-15,Total,2,1,2.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-16,Total,5,1,5.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-17,Total,3,1,3.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-18,Total,8,1,8.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-20,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-23,Total,2,1,2.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-24,Total,4,1,4.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-27,Total,2,1,2.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-28,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-09-29,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-05-10,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-10-10,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-11-10,Total,1,1,1.0
45,Autumnal Moth,1967,824,Epirrita autumnata,Yorkshire,Malham Tarn,1967-12-10,Total,1,1,1.0
45,Autumnal Moth,1968,824,Epirrita autumnata,Yorkshire,Malham Tarn,1968-08-09,Total,1,1,1.0
45,Autumnal Moth,1968,824,Epirrita autumnata,Yorkshire,Malham Tarn,1968-09-09,Total,1,1,1.0
45,Autumnal Moth,1968,824,Epirrita autumnata,Yorkshire,Malham Tarn,1968-10-09,Total,7,1,7.0
45,Autumnal Moth,1968,824,Epirrita autumnata,Yorkshire,Malham Tarn,1968-12-09,Total,2,1,2.0
45,Autumnal Moth,1968,824,Epirrita autumnata,Yorkshire,Malham Tarn,1968-09-18,Total,4,1,4.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-03-09,Total,3,1,3.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-04-09,Total,5,1,5.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-05-09,Total,3,1,3.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-06-09,Total,15,1,15.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-07-09,Total,22,1,22.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-09,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-11-09,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-12-09,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-13,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-14,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-15,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-16,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-09-19,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-03-10,Total,1,1,1.0
45,Autumnal Moth,1969,824,Epirrita autumnata,Yorkshire,Malham Tarn,1969-04-10,Total,2,1,2.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-07-31,Total,1,1,1.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-01-08,Total,1,1,1.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-12-08,Total,1,1,1.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-08-21,Total,1,1,1.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-08-25,Total,2,1,2.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-08-29,Total,3,1,3.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-08-30,Total,3,1,3.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-09-26,Total,1,1,1.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-09-27,Total,4,1,4.0
45,Autumnal Moth,1970,824,Epirrita autumnata,Yorkshire,Malham Tarn,1970-09-30,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-12-09,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-14,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-15,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-16,Total,4,1,4.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-18,Total,2,1,2.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-19,Total,5,1,5.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-20,Total,6,1,6.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-21,Total,3,1,3.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-23,Total,3,1,3.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-24,Total,6,1,6.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-25,Total,6,1,6.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-26,Total,3,1,3.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-28,Total,3,1,3.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-09-29,Total,4,1,4.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-10-20,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-10-23,Total,1,1,1.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-02-11,Total,6,1,6.0
45,Autumnal Moth,1971,824,Epirrita autumnata,Yorkshire,Malham Tarn,1971-03-11,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-17,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-20,Total,2,1,2.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-21,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-28,Total,3,1,3.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-29,Total,2,1,2.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-09-30,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-02-10,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-03-10,Total,3,1,3.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-04-10,Total,2,1,2.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-05-10,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-06-10,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-07-10,Total,1,1,1.0
45,Autumnal Moth,1972,824,Epirrita autumnata,Yorkshire,Malham Tarn,1972-08-10,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-12-09,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-14,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-15,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-17,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-19,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-23,Total,1,4,0.25
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-24,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-26,Total,3,2,1.5
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-09-30,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-03-10,Total,1,3,0.333333333
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-06-10,Total,3,1,3.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-10,Total,4,1,4.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-17,Total,2,6,0.333333333
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-18,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-20,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-23,Total,7,1,7.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-24,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-26,Total,1,1,1.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-27,Total,2,1,2.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-30,Total,7,1,7.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-10-31,Total,4,1,4.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-01-11,Total,3,1,3.0
45,Autumnal Moth,1973,824,Epirrita autumnata,Yorkshire,Malham Tarn,1973-02-11,Total,1,1,1.0
45,Autumnal Moth,1974,824,Epirrita autumnata,Yorkshire,Malham Tarn,1974-08-25,Total,1,1,1.0
45,Autumnal Moth,1974,824,Epirrita autumnata,Yorkshire,Malham Tarn,1974-12-09,Total,1,1,1.0
45,Autumnal Moth,1974,824,Epirrita autumnata,Yorkshire,Malham Tarn,1974-09-13,Total,1,1,1.0
45,Autumnal Moth,1974,824,Epirrita autumnata,Yorkshire,Malham Tarn,1974-09-14,Total,1,1,1.0
45,Autumnal Moth,1974,824,Epirrita autumnata,Yorkshire,Malham Tarn,1974-09-17,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-08-29,Total,4,1,4.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-08-30,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-04-09,Total,1,4,0.25
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-07-09,Total,4,3,1.333333333
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-09-09,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-09,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-09-16,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-09-19,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-09-29,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-13,Total,3,1,3.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-15,Total,5,1,5.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-17,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-18,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-19,Total,3,1,3.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-20,Total,3,1,3.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-21,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-22,Total,2,1,2.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-23,Total,9,1,9.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-24,Total,9,1,9.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-25,Total,5,1,5.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-27,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-29,Total,1,1,1.0
45,Autumnal Moth,1975,824,Epirrita autumnata,Yorkshire,Malham Tarn,1975-10-30,Total,2,1,2.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-22,Total,8,1,8.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-25,Total,3,1,3.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-26,Total,3,1,3.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-27,Total,13,1,13.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-28,Total,38,1,38.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-29,Total,27,1,27.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-30,Total,16,1,16.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-01-09,Total,6,2,3.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-03-09,Total,6,1,6.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-04-09,Total,2,1,2.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-05-09,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-06-09,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-07-09,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-13,Total,5,1,5.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-18,Total,9,5,1.8
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-19,Total,2,1,2.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-21,Total,22,2,11.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-22,Total,10,1,10.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-23,Total,9,1,9.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-24,Total,5,1,5.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-25,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-26,Total,14,1,14.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-27,Total,9,1,9.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-28,Total,11,1,11.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-29,Total,21,1,21.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-09-30,Total,18,1,18.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-01-10,Total,9,1,9.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-02-10,Total,3,1,3.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-03-10,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-06-10,Total,2,1,2.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-08-10,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-11-10,Total,2,1,2.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-12-10,Total,3,1,3.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-10-13,Total,1,1,1.0
45,Autumnal Moth,1976,824,Epirrita autumnata,Yorkshire,Malham Tarn,1976-10-15,Total,1,1,1.0
